"Key,""Tag ID"",""Client ID"",""Owner ID"",""SKU"",""Site ID"",""Location"",""Description"",""Pick Face"",""Pack Config"",""Origin"",""From Site ID"",""Full Pallet"",""Condition"",""To Site ID"",""Count Needed"",""Status"",""Location Zone"",""Expired"",""Lock Code"",""Qty On Hand"",""Disallow Allocation"",""Tracking Level"",""Qty Allocated"",""Notes"",""Batch ID"",""QC Status"",""Pallet Type"",""Pallet"",""container_id"",""Receipt ID"",""Line ID"",""Receive Date"",""Receive Time"",""Supplier"",""Move Date"",""Move Time"",""Sampling Type"",""Manufacture Date"",""Manufacture Time"",""Specification Code"",""Specification ID"",""Count Date"",""Count Time"",""Expiry Date"",""Expiry Time"",""Beam ID"",""Start Unit"",""End Unit"",""Inventory Created By"",""Pallet Volume"",""Pallet Height"",""Pallet Depth"",""Pallet Width"",""Pallet Weight"",""Entered Height"",""Breakpack Done"",""Pre-Received"",""Rotation ID"",""C&E Consignment ID"",""C&E Invoice Number"",""C&E Receipt Type"",""Originator"",""Originator Reference"",""UCR"",""Country of Originator"",""CWC"",""C&E Duty Stamp ?"",""Document Date"",""Document Time"",""Under Bond?"",""C&E Available Status"",""User Defined Type 1"",""User Defined Type 2"",""User Defined Type 3"",""User Defined Type 4"",""User Defined Type 5"",""User Defined Type 6"",""User Defined Type 7"",""User Defined Type 8"",""User Defined Check 1"",""User Defined Check 2"",""User Defined Check 3"",""User Defined Check 4"",""User Defined Date 1"",""User Defined Time 1"",""User Defined Date 2"",""User Defined Time 2"",""User Defined Date 3"",""User Defined Time 3"",""User Defined Date 4"",""User Defined Time 4"",""User Defined Num 1"",""User Defined Num 2"",""User Defined Num 3"",""User Defined Num 4"",""User Defined Note 1"",""User Defined Note 2"","
"715078860,""SAL172895M2"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:37:22"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078861,""SAL1731ATPP"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:36:47"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078862,""SAL1733BCB9"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""12"",""25/03/2026"",""07:08:14"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078863,""SAL1734BUZD"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""12"",""25/03/2026"",""07:06:10"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078864,""SAL1734BV0Q"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""12"",""25/03/2026"",""07:06:41"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078865,""SAL1739DCN5"",""BRBT"",""BRBT"",""SPA2XOC48POSORPR"",""BRCJM01"",""RECDOCK46"",""CISCO - SPA-2XOC48POS/RPRSHARED PORT ADAPTERPROD.RECEB.P/ARMAZ.PELA NF-E 112"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""22"",""23/03/2026"",""12:38:05"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078866,""SAL1743EYW0"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:37:46"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078867,""SAL1812NU6B"",""BRBT"",""BRBT"",""SPA-4XT3/E3="",""BRCJM01"",""RECDOCK46"",""SPA-4XT3/E3= - Placa de circuito impresso, para conexao 4 porta clear channel t3"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""23"",""23/03/2026"",""12:40:36"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078868,""SAL1812NWGW"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:07:39"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078869,""SAL1812NWHF"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:08:56"",""S31231"",""06/04/2026"",""20:07:17"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078870,""SAL1813P0SW"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""12"",""25/03/2026"",""07:10:38"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078871,""SAL1813P0X5"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""12"",""25/03/2026"",""07:10:58"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078873,""SAL1813P4Y7"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""26"",""24/03/2026"",""09:11:39"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078874,""SAL1813P4Z3"",""BRBT"",""BRBT"",""SPA-8XCHT1/E1-V2"",""BRCJM01"",""RECDOCK46"",""SPA8XCHT1E1V2  8port Channelized T1E1 to DS0 Shared Port Adapter Modulo Cisc"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""26"",""24/03/2026"",""09:14:28"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078875,""SAL1813PBCS"",""BRBT"",""BRBT"",""SPA-1X10GE-L-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 1-Port  10GE LAN-PHY Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""12"",""25/03/2026"",""07:11:34"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078876,""SAL1814PGLL"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:38:17"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078877,""SAL1815Q22A"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:39:39"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078878,""SAL1815Q249"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:40:08"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078880,""SAL1909ADS6"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:09:08"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078881,""SAL1909AJAZ"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:40:33"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078882,""SAL1910APZY"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:38:44"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078883,""SAL1913CHR8"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:07:52"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078885,""SAL1913CHTA"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:08:06"",""S31231"",""06/04/2026"",""20:07:18"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078887,""SAL1914CSWB"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:40:56"",""S31231"",""06/04/2026"",""20:07:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078888,""SAL1914CSYW"",""BRBT"",""BRBT"",""SPA-8X1GE-V2"",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Gigabit Ethernet Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""25"",""23/03/2026"",""14:39:06"",""S31231"",""06/04/2026"",""20:07:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078890,""SAL1916DHCE"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:09:20"",""S31231"",""06/04/2026"",""20:07:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078892,""SAL1916DHCG"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:09:33"",""S31231"",""06/04/2026"",""20:07:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078893,""SAL1916DHCM"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:09:47"",""S31231"",""06/04/2026"",""20:07:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
"715078894,""SAL1916DHD9"",""BRBT"",""BRBT"",""SPA-8X1FE-TX-V2="",""BRCJM01"",""RECDOCK46"",""Cisco - 8-Port Fast Ethernet (TX) Shared Port Adapter"","""",""9999-BT"","""","""",""N"",""OK1"","""","""",""UnLocked"",""RECDOCK"","""","""",""1"",""N"",""EACH"",""0"","""","""","""",""PBR"","""","""",""2026003047"",""24"",""24/03/2026"",""09:08:16"",""S31231"",""06/04/2026"",""20:07:19"","""","""","""","""","""","""","""","""","""","""","""","""",""R"","""","""","""","""","""","""","""","""",""XX/D00000001"","""","""",""NB"","""","""","""","""","""",""N"","""","""",""N"","""",""SENCINET - IRVING"",""JA417086ZZ0865"",""PAULO TONELLA"",""RETORNO HORTOLANDIA"",""USED"",""BT"",""17918"","""",""N"",""N"",""N"",""N"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","
